LER 16-001-00 for Dresden Nuclear Power Station Regarding Alert Declared from Unit 3 HPCI Auxiliary Oil Pump Motor Fire.,ML16239A393,2016-09-06,2016-08-25,212.53 Kb,4
"LER 16-001-00 for North Anna, Units 1 and 2, Regarding Emergency Diesel Generators Automatic Start Due to Loss of Power to ""C"" Reserve Station Service Transformer.",ML16099A386,2016-04-18,2016-03-16,212.74 Kb,4
LER 16-001-00 for R. E. Ginna Nuclear Power Plant Regarding Loss of Station Auxiliary Transformer 12A Resulting in Automatic Start of Emergency Diesel Generator A due to Undervoltage Signals to Safeguards Buses 14 and 18.,ML16104A029,2016-04-21,2016-04-07,213.33 Kb,7
LER 17-001-00 for Oyster Creek Regarding Automatic SCRAM due to APRM High Flux during Turbine Value Testing.,ML17024A062,2017-02-01,2017-01-18,213.48 Kb,4
"LER 16-003-00 for Brunswick Steam Electric Plant, Unit 1 Regarding Implementation of Enforcement Guidance Memorandum (EGM) 11-003, Revision 3.",ML16132A074,2016-05-19,2016-05-02,213.89 Kb,5
"LER 16-001-00 for Brunswick Steam Electric Plant, Unit 2, Regarding Mispositioned Valves Result in Residual Heat Removal Service Water System lnoperability.",ML16231A019,2016-08-26,2016-08-08,215.91 Kb,5
"LER 16-001-00 for Surry Power Station, Unit 2, Regarding Reactor Trip Due to Generator Differential Lockout.",ML16350A101,2016-12-23,2016-12-02,218.06 Kb,4
LER 16-008-00 for Cooper Nuclear Station Regarding Purchase and Installation of Incorrect Actuator Results in a Condition Prohibited by Technical Specifications.,ML17025A072,2017-02-02,2017-01-05,218.51 Kb,4
"LER 15-007-01 for Waterford Steam Electric Station, Unit 3 RE: Both Emergency Diesel Generators Declared Inoperable.",ML16341C141,2016-12-14,2016-12-06,218.54 Kb,10
"LER 16-001-00 for Oconee Nuclear Station, Unit 1, Regarding RPS Actuation - Unit 1 Reactor Trip Initiated by a Generator Lockout/Turbine Trip.",ML16139A840,2016-05-26,2016-05-05,219.92 Kb,5
"LER 16-001-00 for LaSalle County, Unit 1 & 2, Regarding Secondary Containment Inoperable Due to Reactor Building Ventilation Damper Failure.",ML16102A143,2016-04-19,2016-04-11,219.96 Kb,4
"LER 16-001-00 for Salem, Unit 2, Regarding AFW Loop Response Time Exceeded Technical Specifications.",ML16081A369,2016-03-29,2016-03-21,220.6 Kb,6
"LER 16-003-00 for Calvert Cliffs Nuclear Power Plant, Unit No. 1 Regarding Automatic Trip on Loss of Load due to Spurious Steam Generator High Level Turbine Trip.",ML16216A148,2016-08-11,2016-07-29,221.46 Kb,5
"LER 16-007-00 for Clinton Power Station, Unit 1, Regarding Main Steam Line Flexible Hose lntergranular Stress Corrosion Cracking Identified During Refueling Outage.",ML16201A232,2016-07-27,2016-07-15,223.12 Kb,5
"LER 16-025-00 for Susquehanna Steam Electric Station, Unit 1 Regarding Secondary Containment Breach due to Simultaneous Opening of Airlock Doors.",ML17030A136,2017-02-07,2017-01-26,224.24 Kb,5
"LER 16-001-00 for McGuire Nuclear Station, Unit 1 Regarding Degraded Condition Due to Rejectable Flaw on U1 Charging Line.",ML16153A233,2016-06-09,2016-05-23,226.12 Kb,6
LER 16-006-00 for River Bend Station re: Potential Loss of Safety Function of Multiple Systems Due to Design Deficiency in 480-volt Circuit Breakers.,ML16208A056,2016-07-26,2016-07-12,226.73 Kb,5
"LER 16-004-00 for Clinton, Unit 1, Regarding Trip of Emergency Reserve Auxiliary Transformer Static VAR Compensator Causes Positive Secondary Containment Pressure Following Lightning Strike on 138 kV Offsite Source.",ML16153A249,2016-06-09,2016-05-26,226.88 Kb,5
LER 16-002-00 for Millstone Power Station Unit 3 Regarding Feedwater Isolation Signal Defeated Due to Wiring Error.,ML16092A068,2016-04-11,2016-03-23,229.09 Kb,6
"LER 15-009-01 for River Bend Station, Unit 1, Regarding Automatic Reactor Scram Due to Partial Loss of Offsite Power Caused by Fault in Local 230kV Switchyard.",ML16155A053,2016-06-13,2016-05-18,229.78 Kb,5
LER-16-006-00 for Cooper Nuclear Station Regarding High Vibration on Control Room Emergency Filter System Fan Results in Inoperability and Loss of Safety Function.,ML16365A008,2017-01-10,2016-12-19,229.79 Kb,5
"LER 15-009-00 for River Bend Station, Unit 1 Regarding Automatic Reactor Scram Due to Partial Loss of Offsite Power Caused by Fault in Local 230K Switchyard.",ML16053A095,2016-03-01,2016-01-26,230.57 Kb,5
"LER 16-001-00 for Oconee, Unit 3, Regarding Reactor Building Cooling Unit Inoperability Exceeds Technical Specification Completion Time.",ML16250A009,2016-09-14,2016-08-26,230.62 Kb,6
"LER 16-004-00 for Shearon Harris, Unit 1, Regarding Reactor Trip and Safety Injection During Turbine Control Testing at Low Power.",ML16342B682,2016-12-15,2016-12-07,232.2 Kb,4
"LER 16-007-00 for River Bend Station, Unit 1, Regarding Operations Prohibited by Technical Specifications Due to Failure to Implement Required Actions Within Completion Time.",ML16222A349,2016-08-17,2016-07-25,232.51 Kb,5
"LER 16-001-00 for Salem, Unit 1, Regarding Unanalyzed Condition due to Degraded Reactor Baffle to Former Bolts.",ML16187A330,2016-07-13,2016-07-05,233.67 Kb,5
LER 16-003-00 for Monticello Regarding HPCI Declared Inoperable Due to Excessive Water Level in Turbine.,ML17025A337,2017-02-02,2017-01-25,233.71 Kb,6
LER 16-003-00 for Cooper Nuclear Station RE: Scaffold Construction Places Plant in a Condition Prohibited by Technical Specifications.,ML16326A261,2016-11-30,2016-11-09,233.85 Kb,5
"LER 15-007-01 for Salem, Unit 1, Regarding Inoperable Control Room Emergency Air Conditioning System Due to Failed Charcoal Filter Surveillance Test.",ML16029A012,2016-02-08,2016-01-29,234.17 Kb,6
LER 16-002-00 for Monticello Regarding Inadequate Appendix R Fire Barrier Impacts Safe Shutdown Capability.,ML16274A272,2016-10-13,2016-09-30,234.41 Kb,5
"LER 16-002-00 for Dresden Nuclear Power Station, Unit 2 Regarding HPCI Inlet Steam Drain Pot Piping Leak Resulting in HPCI Inoperability.",ML16201A235,2016-07-27,2016-07-15,235.13 Kb,5
LER 16-010-00 for Cooper Nuclear Station RE: Inadequate Compensatory Measures Results in a Condition Prohibited by Technical Specifications.,ML17054C825,2017-03-03,2017-02-15,235.49 Kb,5
LER 16-003-00 for James A. FitzPatrick Regarding Concurrent Opening of Reactor Building Airlock Doors.,ML16216A162,2016-08-11,2016-08-03,236.25 Kb,4
"LER 16-005-00 for Clinton Power Station, Unit 1, Regarding Insulator Failure on the Reserve Auxiliary Transformer Results in a Loss of Secondary Containment Vacuum.",ML16155A080,2016-06-13,2016-05-31,237.41 Kb,5
"LER 16-001-01 for Turkey Point, Unit 3, Regarding Loose Breaker Control Power Fuse Caused 3B Emergency Containment Cooler to be Inoperable Longer Than Allowed.",ML16243A042,2016-09-08,2016-08-15,238.09 Kb,5
"LER 15-003-002 for Salem, Unit 2, Regarding Both Trains of High Head Safety Injection Inoperable Due to a Relief Valve Failure.",ML16069A329,2016-03-17,2016-03-09,238.52 Kb,6
"LER 16-001-00 for Surry Power Station, Unit 1 and 2, Regarding  Emergency Service Water Pump Inoperable Due to Corrosion of Valve Support.",ML16216A150,2016-08-11,2016-07-11,239.16 Kb,5
"LER 16-001-01 for Byron Station, Unit 2 Regarding Manual Reactor Trip Due to Circuit Breaker Failure that Caused Actuation of Feedwater Hammer Prevention System with Automatic Isolation of Feedwater to Two Steam Generators and Low Steam Generator.....",ML17046A011,2017-02-24,2017-02-15,239.22 Kb,4
LER 15-007-00 for Columbia Regarding Reactor Building Pressure Greater Than Technical Specifications Requirement.,ML16007A756,2016-01-15,2016-01-07,239.47 Kb,4
"LER 15-005-01 for Hope Creek, Unit 1, Regarding Reactor Scram Due to Invalid RRCS Actuation.",ML16005A082,2016-01-13,2016-01-05,239.63 Kb,5
"LER 16-002-01 for Dresden Nuclear Power Station, Unit 2, Regarding HPCI Inlet Steam Drain Pot Piping Leak Resulting in HPCI Inoperability.",ML16278A007,2016-10-13,2016-09-30,239.86 Kb,5
"LER 16-003-00 for Millstone Power Station, Unit 3, Regarding Loss of Safety Function-Supplementary Leak Collection and Release System.",ML16165A488,2016-06-21,2016-06-08,241.1 Kb,6
LER 16-001-00 for Columbia Regarding Manual Reactor Scram Following Loss of Reactor Closed Cooling.,ML16145A332,2016-06-02,2016-05-24,241.52 Kb,5
LER 16-006-00 for Clinton Power Station Unit 1 RE: Missed Surveillance Results in a Condition Prohibited by Technical Specifications.,ML16165A491,2016-06-21,2016-06-10,241.73 Kb,5
"LER 16-003-00 for Salem, Unit 2, Regarding Automatic Reactor Trip due to Main Generator Protection Trip.",ML16105A264,2016-04-22,2016-04-14,242.3 Kb,6
"LER 16-003-00 for Clinton Power Station, Unit 1 Regarding Bypassing Both Divisions of Reactor Water Cleanup Leak Detection System is a Reportable Loss of Safety Function.",ML16146A543,2016-06-02,2016-05-23,242.44 Kb,5
"LER 16-002-00 for North Anna, Unit 1, Regarding Chemical Addition System Outside of Technical Specification Due to Excessive Unseating Thrust on MOVs.",ML16133A335,2016-05-20,2016-05-05,242.55 Kb,5
LER 16-001-00 for Wolf Creek Regarding Power Potential Transformer Overloading Results in Emergency Diesel Generator Inoperability.,ML16095A207,2016-04-12,2016-03-28,242.62 Kb,5
LER 16-001-00 for Pilgrim Nuclear Power Station Regarding Both Emergency Diesel Generators Inoperable.,ML16168A030,2016-06-24,2016-06-09,242.82 Kb,7
"LER 2016-011-00 for Clinton Power Station, Unit 1, Regarding Incorrect Calculation Method Used to Demonstrate Control Room Habitability.",ML17018A120,2017-01-18,2017-01-13,243.14 Kb,5
LER 16-003-00 for Perry Regarding Loss of Safety Related Electrical Bus Results in a Loss of Shutdown Cooling.,ML16104A026,2016-04-21,2016-04-08,243.52 Kb,4
LER 15-007-00 for River Bend Station - Unit 1 Regarding Potential Loss of Safety Function of High Pressure Core Spray Due to Failure of Main Control Building Ventilation Chiller.,ML16050A389,2016-02-29,2016-01-18,243.69 Kb,5
LER 16-004-00 for Cooper Nuclear Station Regarding Closure of Multiple Main Steam Isolation Valves due to High Flow Signal.,ML16342C572,2016-12-15,2016-11-22,243.76 Kb,5
"LER 16-007-01, Supplement for River Bend Station, Unit 1 Regarding Operations Prohibited by Technical Specifications Due to Failure to Implement Required Actions Within Completion Time.",ML16285A401,2016-10-19,2016-10-04,244.62 Kb,5
LER 16-009-00 for Cooper Nuclear Station Regarding Control Room Emergency Filter System Fan Removed from Service Due to Human Error Results in Loss of Safety Function.,ML17047A461,2017-02-27,2017-02-02,246 Kb,5
LER 16-010-00 for Pilgrim Nuclear Power Station Regarding MSIV Inoperability Led to a Condition Prohibited by the Plant's Technical Specifications.,ML17048A519,2017-02-28,2017-02-13,246.88 Kb,7
"LER 15-008-00 of River Bend Station, Unit 1, Regarding Loss of Safety Function of High Pressure Core Spray Due to Failure of Main Control Building Ventilation Chiller.",ML16050A391,2016-02-29,2016-01-18,249.08 Kb,5
LER 16-001-00 for Duane Arnold Energy Center Regarding Two Instances of Both Doors in Secondary Containment Airlock Opened Concurrently.,ML16232A600,2016-08-29,2016-08-18,250.52 Kb,6
"LER 15-001-01, Dresden, Unit 3 Main Steam Line Flow Switched Found Outside Tech Spec Allowed Value.",ML16028A195,2016-03-18,2016-01-22,250.62 Kb,4
LER 15-006-00 for Monticello Regarding Reactor Scram due to Group 1 Isolation from Foreign Material in the Main Steam Flow Instrument Line.,ML16022A106,2016-02-01,2016-01-21,251.91 Kb,5
LER 16-005-00 for Brunswick Steam Electric Plant Unit 1 Regarding Drywell High Range Radiation Monitors Inoperable due to Thermally Induced Current Phenomenon.,ML16349A616,2016-12-22,2016-12-05,252.16 Kb,6
"LER 16-012-00 for Clinton Power Station, Unit 1 Regarding Residual Heat Removal (RHR) ""C"" Pump Failure During Surveillance Testing as a Result of Breaker Latch Check Switch Adjustment Results in a Condition Prohibited by Technical Specification.",ML17037D197,2017-02-14,2017-02-01,253.9 Kb,5
LER 16-002-00 for Cooper Regarding De-Energized High Pressure Coolant Injection Auxiliary Lube Oil Pump Caused By Light Bulb Failure Results in Loss of Safety Function.,ML16190A112,2016-07-18,2016-06-27,253.94 Kb,5
"LER 15-010-00 for River Bend Station, Unit 1, Regarding Potential Loss of Safety Function of High Pressure Core Spray Due to Failure of Main Control Building Ventilation Chiller.",ML16053A098,2016-03-01,2016-02-08,253.99 Kb,5
"LER 16-001-00 for Calvert Cliffs Nuclear Power Plant Unit 1, Regarding Manual Reactor Trip Due to High Secondary Side Sodium Levels Due to a Condenser Tube Leak.",ML16083A363,2016-03-31,2016-03-21,254.13 Kb,6
"LER 16-009-00 for Grand Gulf Nuclear Station, Unit 1, Regarding Entry into Mode of Applicability with the OPRM Upscale Settings Incorrectly Set.",ML17005A335,2017-01-13,2017-01-05,254.38 Kb,4
"LER 16-001-00 for Edwin I. Hatch, Unit 1, Regarding Performance of Fuel Movement With Inoperable Rod Position Indication System in Violation of Technical Specifications.",ML16099A342,2016-04-18,2016-04-08,254.82 Kb,6
"LER 16-001-01 for Donald C. Cook Nuclear Plant, Unit 2 Regarding Manual Reactor Trip Due To Moisture Separator Heater Expansion Joint Failure.",ML16281A488,2016-10-18,2016-10-04,254.91 Kb,7
"LER 16-001-01 for McGuire Nuclear Station, Unit 1 Regarding Degraded Condition Due to Rejectable Flaw on U1 Charging Line.",ML16208A060,2016-08-03,2016-07-22,255.87 Kb,6
"LER 16-001-00 for Calvert Cliffs Nuclear Power Plant, Unit No. 2 Regarding Automatic Reactor Trip Due to Main Turbine Electro-Hydraulic Control Fluid Leak.",ML17026A372,2017-02-03,2017-01-24,257.03 Kb,5
LER 16-001-00 for Cooper Nuclear Station Regarding De-Energized High Pressure Coolant Injection Auxiliary Lube Oil Pump Caused by Relay Failure Results in Loss of Safety Function and a Condition Prohibited by Technical Specifications.,ML16181A054,2016-07-08,2016-06-21,257.22 Kb,5
"LER 15-001-00 for Turkey Point, Unit 3 Regarding Diesel Generator Start Resulting from Switchyard Protective Relay Actuation.",ML16053A096,2016-03-01,2016-01-19,258.95 Kb,4
LER 16-007-00 for Pilgrim Nuclear Power Station Regarding Manual Reactor Scram Due To Feedwater Regulating Valve Malfunction.,ML16320A006,2016-11-23,2016-11-04,259.77 Kb,7
LER 16-007-00 for Cooper Nuclear Station Regarding Isolation of Shutdown Cooling due to Relay Maintenance Results in a Loss of Safety Function.,ML16365A009,2017-01-10,2016-12-19,261.04 Kb,5
"LER 16-002-00 for Nine Mile Point, Unit 1, Regarding Isolation of Both Emergency Condensers due to Loss of UPS 1628",ML16277A145,2016-10-11,2016-09-26,261.42 Kb,7
"LER 13-001-01 for Oconee Nuclear Station, Unit 3, Regarding Unit 3 Manual Reactor Trip Due to Main Feedwater Flow Oscillations",ML16161A458,2016-06-17,2016-06-03,261.55 Kb,6
"LER 16-001-00 for Comanche Peak Nuclear Power Plant, Unit 1, Regarding Safety Chiller Inoperable For Longer Than Allowed By Technical Specifications.",ML16245A232,2016-09-12,2016-08-22,261.58 Kb,6
LER 16-002-00 for Wolf Creek Generating Station Regarding Loss of Switchyard Bus Results in Emergency Diesel Generator Actuation.,ML17024A061,2017-02-01,2017-01-16,263.41 Kb,5
LER 16-001-00 for St. Lucie Units 1 and 2 Regarding Inadequate Legacy Evaluation for Containment High Range Radiation Monitor  Nonconformance with Design Accuracy Requirements Resulted in Latent Inoperability and Operation Prohibited by Technical.....,ML16230A000,2016-08-25,2016-07-29,264.05 Kb,5
LER 16-001-00 for Nine Mile Point Nuclear Station Unit 1 Regarding Secondary Containment Inoperable Due to Simultaneous Opening of Airlock Doors.,ML16202A148,2016-07-28,2016-07-12,264.33 Kb,7
"LER 15-002-00 for San Onofre, Unit 2, Regarding Spent Fuel Pool Temperature Drifted Below Updated Final Safety Analysis Report (UFSAR) Value.",ML16015A409,2016-02-04,2016-01-12,264.33 Kb,4
"LER 16-002-00 for Davis-Besse Nuclear Power Station, Unit 1, Regarding Unanticipated Steam and Feedwater Rupture Control System Actuation.",ML16091A115,2016-04-08,2016-03-29,264.76 Kb,5
"LER 2016-005-00 for River Bend, Unit 1, Regarding Potential Loss of Safety Function of Onsite AC Sources and Operations Prohibited by Technical Specifications Due to Uncorrected Circuit Breaker Control Logic Design Causing Intermittent Failure to Close.",ML16126A229,2016-05-13,2016-04-25,264.88 Kb,6
"LER 15-005-01 for Dresden, Unit 2, Regarding HPCI Motor Gear Unit Would Not Return to Full Flow During Testing.",ML16060A089,2016-03-08,2016-02-25,265.25 Kb,4
LER 16-001-01 for Monticello Regarding High Pressure Coolant Injection System Cracked Pipe Nipple Caused Oil Leak.,ML16246A112,2016-09-12,2016-09-01,265.28 Kb,5
"LER 16-009-00 for Clinton Power Station, Unit 1 Regarding Trip of Fuel Building Fans Due to Damper Failure Results in Loss of Secondary Containment.",ML16238A478,2016-09-02,2016-08-22,265.33 Kb,5
LER 16-002-00 for Donald C. Cook Nuclear Plant Unit 2 Regarding Emergency Diesel Generators Declared Inoperable Due to a Manufacturing Design Issue.,ML17045A005,2017-02-23,2017-02-09,265.36 Kb,7
LER 16-001-00 for Oyster Creek Nuclear Generating Station Regarding Failure of the #1 Emergency Diesel Generator During Surveillance Testing Due to a Cooling Water System Leak.,ML16088A139,2016-04-05,2016-03-04,265.38 Kb,5
"LER 15-002-01 for D.C. Cook, Unit 1, Regarding Technical Specification Violation Due to Inoperable Residual Heat Removal Pump.",ML16020A449,2016-01-28,2016-01-18,265.83 Kb,5
LER 16-001-01 for Wolf Creek Generating Station RE: Power Potential Transformer Overloading Results in Emergency Diesel Generator Inoperability.,ML16326A175,2016-11-30,2016-11-10,266.1 Kb,5
"LER 16-001-01 for Virgil C. Summer Nuclear Station, Unit 1, re:  Transmittal of Low Refrigerant Renders A-Chiller Non-Functional and A-Charging Pump Inoperable.",ML16302A075,2016-11-07,2016-10-25,268.59 Kb,5
"LER 16-001-00 for South Texas Project, Unit 1, Regarding Manual Reactor Trip due to Loss of Main Feedwater to C Train Steam Generator When the Steam Generator Feedwater Regulating Valve Failed Closed.",ML16098A327,2016-04-15,2016-03-22,270.59 Kb,7
"LER 15-003-00 for Salem, Unit 2, Regarding Both Trains of High Head Safety Injection Inoperable Due to a Relief Valve Failure.",ML16027A132,2016-02-04,2016-01-22,270.65 Kb,5
LER 16-002-00 for Perry Regarding Manual Reactor SCRAM Due to Spurious Opening of Safety Relief Valve.,ML16104A025,2016-04-21,2016-04-08,270.83 Kb,5
"LER 15-004-02 for Waterford 3, Regarding Inoperability of the Emergency Feedwater Actuation System, Emergency Feedwater (EFW) System, and Atmospheric Dump Valves Due to Improper Configuration of the EFW System Flow Control System.",ML16119A438,2016-05-06,2016-04-28,271.6 Kb,10
"LER 16-007-01 for Shearon Harris Unit 1, Regarding Containment Spray System Valve Actuation.",ML17040A534,2017-02-17,2017-02-09,272.92 Kb,5
"LER 16-003-00 for Braidwood, Unit 1, Regarding Indication in Control Rod Drive Mechanism Nozzle Weld Due to Embedded Flaws Opening Up from Thermal and Pressure Stresses During Operation.",ML16328A122,2016-12-02,2016-11-23,273.31 Kb,4
"LER 16-001-00 for Waterford, Unit 3, Regarding Incorrect Core Protection Calculator Addressable Constant Entered Because of Inadequate Procedure Resulting in a Condition Prohibited by Technical Specifications.",ML16245A929,2016-09-12,2016-09-01,274.03 Kb,7
"LER 15-003-00 for Millstone, Unit 2, Regarding Valid Actuation of the Reactor Protection System.",ML16020A068,2016-01-28,2016-01-07,274.6 Kb,8
"LER 16-001-00 for Byron, Unit 1, Regarding Auxiliary Feedwater Diesel Intake Design Deficiency Related to Turbine Building High Energy Line Break Resulted in an Unanalyzed Condition Due to Insufficient Validation of Vendor Analysis Inputs.",ML16124A048,2016-05-11,2016-05-03,275.16 Kb,5
LER 16-008-00 for Pilgrim Nuclear Power Station Regarding Emergency Diesel Generator 'A' Past Inoperability.,ML17010A035,2017-01-19,2016-12-09,275.93 Kb,7
"LER 16-001-00 for Nine Mile Point, Unit 2, Regarding Secondary Containment Inoperable Due to Simultaneous Opening of Airlock Doors.",ML16172A020,2016-06-28,2016-06-06,277.87 Kb,7
LER 16-001-01 for Oyster Creek Nuclear Generating Station Regarding Failure of the #1 Emergency Diesel Generator During Surveillance Testing due to a Cooling Water System Leak.,ML17038A007,2017-02-15,2017-01-24,278.06 Kb,5
"LER 16-002-00 for Oconee Nuclear Station, Units 1, 2 and 3 Regarding Containment High Range Radiation Monitors Inoperable Due to Potential Thermally Induced Current Effects.",ML17048A520,2017-02-28,2016-12-16,278.55 Kb,7
"LER 16-006-00 for Prairie Island Nuclear Generating Plant, Units 1 and 2 Regarding 121 Motor Driven Cooling Water Pump Auto Start.",ML17046A656,2017-02-24,2017-02-15,278.59 Kb,6
LER 15-006-00 for Duane Arnold Regarding HPCI and RCIC Condensate Storage Tank Suction Transfer Inoperable.,ML16054A800,2016-03-02,2016-02-18,278.65 Kb,5
"LER 2016-004-00 for Oyster Creek Nuclear Generating Station, Regarding Technical Specification Violation Due to Main Steam Safety Valve Setpoint Discovered Out of Tolerance.",ML16327A064,2016-11-30,2016-11-16,279.11 Kb,5
LER 16-001-00 for Indian Point 2 RE: Technical Specification Prohibited Condition Caused by One Main Steam Safety Valve Outside Its As-Found Lift Set Point Test Acceptance Criteria.,ML16131A636,2016-05-18,2016-05-02,280.88 Kb,6
LER 16-005-00 for Oyster Creek Nuclear Generating Station Regarding Technical Specification Prohibited Condition Caused by One Electromatic Relief Valve Inoperable for Greater than Allowed Outage Time.,ML16336A636,2016-12-09,2016-11-17,282.13 Kb,5
"LER 16-002-00 for Clinton, Unit 1, Regarding Trip of Fuel Building Ventilation Exhaust Fan Due to Moisture Formation Resulting In the Loss of Secondary Containment Vacuum.",ML16106A305,2016-04-25,2016-04-13,285.28 Kb,6
"LER 16-007-00 for Davis-Besse, Unit 1 Regarding Pressurizer Code Safety Valve Setpoint Test Failures.",ML16236A240,2016-08-31,2016-08-22,287.93 Kb,5
"LER 16-003-00 for Davis-Besse Nuclear Power Station, Unit 1 Regarding Leak from Reactor Coolant Pump Seal Piping Flexible Hose due to Undetected Manufacture Weld Defect.",ML16154A148,2016-06-10,2016-05-31,287.93 Kb,5
"LER 13-008-01 for Clinton Power Station, Unit 1, Regarding Failure of Division 1 Transformer Leads to Isolation of Instrument Air Supply to Containment, Lowering Scram Pilot Air Header Pressure, and Manual Reactor Scram.",ML16188A198,2016-07-14,2016-06-28,287.93 Kb,6
LER 15-002-02 for Donald C. Cook Nuclear Plant Unit 1 Regarding Technical Specification Violation Due to Inoperable Residual Heat Removal Pump.,ML16096A336,2016-04-13,2016-03-31,288.64 Kb,6
"LER 16-002-00 for St. Lucie Unit 1, Regarding Safety Injection Check Valve Leakage Exceeding Technical Specification Limits and Allowed Outage Time Resulted in Operation Prohibited by Technical Specifications.",ML16302A060,2016-11-07,2016-10-04,291.88 Kb,5
"LER 16-002-00 for South Texas Project, Unit 1, Regarding Automatic Reactor Trip and Auxiliary Feedwater System Actuation Following Turbine Trip Due to Generator Lockout.",ML16200A220,2016-07-26,2016-06-29,291.89 Kb,7
"LER 16-001-00 for Turkey Point, Unit 4, Regarding Technical Specification Action Not Taken for Unrecognized Inoperable Reactor Protection Instrument Channel.",ML16194A341,2016-07-20,2016-06-30,293.28 Kb,6
"LER 16-005-00 for Indian Point, Unit 2, Regarding Technical Specification (TS) Prohibited Condition Due to a Surveillance Requirement Never Performed for Testing the Trip of the Main Boiler Feedwater Pumps.",ML16159A297,2016-06-15,2016-05-25,296.52 Kb,6
"LER 16-002-00 for Quad Cities Units 1 and 2, Regarding Secondary Containment Different Pressure Momentarily Lost due to Air Failure (RWCU pump Rm).",ML16089A290,2016-04-01,2016-03-14,296.99 Kb,6
LER 15-001-01 for Calvert Cliffs Nuclear Power Plant Unit No. 2 Regarding Manual Reactor Trip Due to 22 Steam Generator Feed Pump Trip.,ML16090A127,2016-04-07,2016-03-28,299.95 Kb,6
"LER 16-001-00 for Quad Cities, Unit 1, Regarding Secondary Containment Differential Pressure Momentarily Lost Due to Air Line Failure (RWCU Hx Rm).",ML16089A287,2016-04-01,2016-03-10,300.11 Kb,6
"LER 16-005-00 for Sequoyah, Unit 1, Regarding Hydrogen Mitigation System Train A Inoperable Longer Than Allowed by Technical Specifications.",ML16230A476,2016-08-25,2016-08-17,301.22 Kb,7
"LER 16-005-00 for Grand Gulf, Unit 1, Regarding Automatic Reactor SCRAM.",ML16235A325,2016-08-30,2016-08-22,302.82 Kb,6
"LER 16-008-00 for Sequoyah, Unit 1, Regarding Closed Fire Damper Renders Both Trains of the Control Room Emergency Ventilation System Inoperable.",ML16281A424,2016-10-12,2016-10-07,304.56 Kb,7
"LER 16-001-00 for Arkansas Nuclear One, Unit 1, Regarding Non-Functional External Penetration Flood Seals.",ML16139A795,2016-05-26,2016-05-18,305.14 Kb,7
"LER 16-005-00 for Davis-Besse, Unit 1, Regarding Plant Startup with Anticipatory Reactor Trip System in Main Turbine Bypass.",ML16194A343,2016-07-20,2016-07-11,306.93 Kb,6
LER 17-01-00 for Nine Mile Point Unit 1 RE: Manual Reactor Scram Due to High Turbine Vibration.,ML17044A007,2017-02-22,2017-02-08,307.91 Kb,8
"LER 16-003-00 for Indian Point, Unit 2, Regarding Technical Specification (TS) Prohibited Condition Due to an Inoperable 21 Main Boiler Feedwater Pump Discharge Valve for Greater Than the TS Allowed Outage Time.",ML16133A035,2016-05-20,2016-05-06,308.25 Kb,6
"LER 16-004-00 for Grand Gulf, Unit 1, Regarding Automatic Reactor SCRAM during Turbine Stop and Control Valve Surveillance.",ML16225A724,2016-08-22,2016-08-12,308.88 Kb,6
LER 16-001-00 for Palo Verde Nuclear Generating Station Unit 1 RE: Leakage from Reactor Coolant Pump 2B Discharge Pipe Instrument Nozzle,ML16165A493,2016-06-21,2016-06-09,311.56 Kb,7
LER 16-005-00 for Pilgrim Nuclear Power Station Regarding Ultimate Heat Sink and Salt Service Water System Declared Inoperable.,ML16298A389,2016-11-01,2016-10-13,314.75 Kb,8
"LER 16-003-00 for Oconee Nuclear Station, Unit 1, Regarding Engineered Safeguards Protection System Automatic Actuation Output Logic Bypassed.",ML17030A040,2017-02-07,2017-01-24,314.8 Kb,8
"LER 16-006-00 for Indian Point, Unit 2, Regarding Technical Specification Prohibited Condition Due to Inoperable 138 kV Offsite Circuits Caused by a Disconnected Safety Injection Signal to the Station Auxiliary Transformer Load Tap Changer.",ML16159A192,2016-06-15,2016-05-27,316.3 Kb,6
LER 15-006-01 for Indian Point Unit No. 3 Regarding Technical Specification Prohibited Condition Due to Two Pressurizer Code Safety Valves Discovered Outside Their As-Found Lift Setpoint Test Acceptance Criteria.,ML16224B018,2016-08-19,2016-08-08,317.07 Kb,6
"LER 16-001-00 for Braidwood, Unit 1, Regarding Auxiliary Feedwater Diesel Intake Design Deficiency Related to Turbine Building High Energy Line Break Resulted in an Unanalyzed Condition Due to Insufficient Validation of Vendor Analysis Inputs.",ML16119A296,2016-05-06,2016-04-28,318.33 Kb,5
"LER 16-005-00 for Hope Creek, Unit 1, Regarding Reactor Protection System Actuation While the Reactor Was Shutdown.",ML17004A310,2017-01-12,2017-01-04,323.64 Kb,5
"LER 16-002-00 for Indian Point, Unit 2, Regarding Automatic Actuation of Emergency Diesel Generators (EDGs) Due to 480 VAC Bus Undervoltage Condition and Loss of Residual Heat Removal (RHR) While in Cold Shutdown.",ML16133A034,2016-05-20,2016-05-05,324.21 Kb,8
"LER 16-001-00 for Brunswick, Unit 1, Regarding Electrical Bus Fault Results in Lockout of Startup Auxiliary Transformer and Loss of Offsite Power.",ML16104A391,2016-04-21,2016-04-06,329.39 Kb,7
